Facility Type,License Number,Entity Name,Camis Trade Name,Address Bldg,Address Street,Address Location,Address City,Address State,Address Zip Code,Telephone Number,Number of Spaces
Parking Garage,920557,BASIC PARKING CORP,,225,EAST   46 STREET,,NEW YORK,NY,10017,2122543955,26
Parking Garage,924101,RAPID E 38TH ST CORP,RAPID E 38TH ST,35,EAST   38 STREET,,NEW YORK,NY,10016,2128661000,21
Parking Garage,927638,RAPID 165 CORP,,165,EAST   77 STREET,,NEW YORK,NY,10021,2128661000,200
Parking Garage,953176,COMFORT PARK LLC,,301,ELIZABETH STREET,,NEW YORK,NY,10012,2126869800,39
Parking Garage,954111,KINNEY WEST 83RD STREET INC.,,157 161,WEST 83RD STREET,,NEW YORK,NY,10024,2128676300,182
Parking Garage,960635,A.M.D. LLC,,400,WEST   59 STREET,,NEW YORK,NY,10019,2129562280,294
Parking Garage,961850,CENTRAL PARKING SYSTEM OF NEW YORK INC,,45,EAST END AVENUE,,NEW YORK,NY,10028,2126296602,77
Parking Garage,963093,CENTRAL PARKING SYSTEM OF NEW YORK INC,,798-804,UNION STREET,,BROOKLYN,NY,11215,2126296602,165
Parking Garage,1001573,245 EAST 40TH ST. PARKING LLC,,747-59,2 AVENUE,,NEW YORK,NY,10017,2126869800,130
Parking Garage,1002428,REED PARKING CORP,,100-25,QUEENS BOULEVARD,,FOREST HILLS,NY,11375,2127536116,66
Parking Garage,1004164,"COUNTYWIDE CARPARK, INC",,288,ST MARKS AVENUE,,BROOKLYN,NY,11238,2122216111,112
Parking Garage,1004391,"328 WEST 39 STREET PARKING, LLC",,334-336,WEST   39 STREET,,NEW YORK,NY,10018,2126869800,35
Parking Garage,1016422,RIVER WATCH GARAGE LLC,,70,BATTERY PLACE,,NYC,NY,10280,2128389092,36
Garage - Parking Lot Combo,881522,DEAN STREET PARKING CORPORATION,,885,DEAN STREET,885-905 DEAN ST,BROOKLYN,NY,11238,7183983409,160
Garage - Parking Lot Combo,899470,POO PARKING CORP,,1650,SELWYN AVENUE,,BRONX,NY,10457,7187536116,64
Garage - Parking Lot Combo,995385,T.P.E.C CORP.,,41-10,CRESCENT STREET,,QUEENS,NY,11101,7187070335,125
Garage - Parking Lot Combo,1125593,CHAMPION 126 LLC,,162,EAST  126 STREET,AKA 163 EAST 125 STREET,NEW YORK,NY,10035,2123085959,204
Garage - Parking Lot Combo,1228864,"QUIK PARK 65 ST, LLC",,403-411,EAST   65 STREET,,NEW YORK,NY,10021,2128322066,180
Garage - Parking Lot Combo,1261502,"SALVATOR, JOSEPH",J & S PARKING FACILITY,284,NASSAU AVENUE,284-286 NASSAU AVENUE,BROOKLYN,NY,11222,3475895454,25
Garage - Parking Lot Combo,1262200,FLASH 31 MANAGEMENT LLC,,124-126,WEST 31 STREET,,NEW YORK,NY,10001,7187880066,34
Garage - Parking Lot Combo,1277075,"ESP GROUP OF NEW YORK, INC.",,354,CLARKSON AVENUE,,BROOKLYN,NY,11226,7184697672,100
Garage - Parking Lot Combo,1313003,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,282,11 AVENUE,282-298,NEW YORK,NY,10001,2125025490,162
Parking Garage,363740,841 GARAGE ASSOCIATES LIMITED PARTERSHIP,,841-845,UNION STREET,,BROOKLYN,NY,11215,7186388888,165
Parking Garage,363881,D M K GARAGE INC,,118,WAVERLY AVENUE,136,BROOKLYN,NY,11205,7186246867,85
Parking Garage,367318,ALMAR GARAGE INC,,700,PARK AVENUE,,NEW YORK,NY,10021,2127511080,51
Parking Garage,367606,SUPPORT PARKING LLC.,,350,EAST   52 STREET,AKA 344-352 EAST 52 STREET,NEW YORK,NY,10022,2126869800,80
Parking Garage,367711,575 FIRST AVE CORP,,580-600,2 AVENUE,575 1 AVENUE,NEW YORK,NY,10016,2128661000,300
Parking Garage,367734,11 EAST 86TH ST GARAGE CORP,,11,EAST   86 STREET,,NEW YORK,NY,10028,2129562280,22
Parking Garage,367783,"BENNETT TOWERS APARTMENTS, INC",,711,WEST  190 STREET,,NEW YORK,NY,10040,2128799630,15
Parking Garage,368455,SWIFT PARKING LLC.,,160,EAST   88 STREET,AKA 160 EAST 88 STREET,NEW YORK,NY,10128,2126869800,36
Parking Garage,368732,MANHATTAN PARKING BORO CORP,,40,CLINTON STREET,,BKLYN,NY,11201,2127536116,50
Parking Garage,369823,PARKLEX GARAGE INC,,345,PARK AVENUE,,NEW YORK,NY,10022,2124072516,150
Parking Garage,369956,STATE-PEARL GARAGE INC,,1,BATTERY PARK PLAZA,,NEW YORK,NY,10004,2124072516,150
Parking Garage,427236,K R W OPERATING CORP,,204,WEST  101 STREET,,NNEW YORK,NY,10025,2128661000,300
Parking Garage,427264,LOUIS PROVENZANO INC,,24,LEONARD STREET,30 BROADWAY,NEW YORK,NY,10013,2127766836,217
Parking Garage,427303,"HAMMER, GEOFFREY    ET AL",RIVERVIEW   OPERATING CO,267,WEST   87 STREET,,NEW YORK,NY,10024,2128887400,201
Parking Garage,427913,CA-LI AUTOMATIC TRANSMISSION CORP,A & S PARKING,103,WEST  108 STREET,,NEW YORK,NY,10025,2128640137,125
Parking Garage,429528,"52 WEST 36TH STREET PARKING, LLC",,59-61,WEST   36 STREET,AKA 53 WEST 36 STREET,NEW YORK,NY,10018,2126869800,150
Parking Garage,469029,E & B OPERATING CORP,108TH ST GARAGE,137,WEST  108 STREET,143,NEW YORK,NY,10025,2128658315,300
Parking Garage,469457,"PERRY GARAGE CMPANY, INC",,738,GREENWICH STREET,,NEW YORK,NY,10014,2122428762,240
Parking Garage,469741,CAPITAL PARKING LLC,CAPITAL PARKING LLC,166,EAST   63 STREET,AKA 164-174 EAST 63 STREET,NEW YORK,NY,10021,2126869800,56
Parking Garage,469813,EAST 71ST STREET    GARAGE CORP,MUTUAL PARKING,135,EAST   71 STREET,,NEW YORK,NY,10021,2128887400,54
Parking Garage,469866,METRO PARKING CORP,,301,EAST   63 STREET,,NY,NY,10021,2122493344,39
Parking Garage,694550,"ASTOR PARKING, LLC",,1511-15,BROADWAY,AKA 1 ASTOR PLAZA,NEW YORK,NY,10036,2126869800,225
Parking Garage,782517,EXCELLENT PARKING LLC,,153-155,EAST   29 STREET,,NEW YORK,NY,10016,2126869800,123
Parking Garage,784363,LAGUARDIA MARRIOTT HOTEL CORP,,102-05,DITMARS BOULEVARD,,QUEENS,NY,11369,7185333027,410
Parking Garage,817003,DILIGENT PARKING LLC,,150-180,WEST   68 STREET,,NEW YORK,NY,10023,2126869800,158
Parking Garage,858712,PERFORMANCE PARKING LLC,,127-137,AMSTERDAM AVENUE,AKA 131 AMSTERDAM AVENUE,NEW YORK,NY,10023,2126869800,375
Parking Garage,859390,512-520 W 112TH ST GARAGE CORP,GGMC,516,WEST  112 STREET,520 WEST 112 STREET,NEW YORK,NY,10025,2129966363,77
Parking Garage,888851,S S J T CORP,,470,OCEAN AVENUE,ROOM RB5,BROOKLYN,NY,11226,7182820778,48
Parking Garage,892164,ROCKMILL GARAGE CORP,,340,EAST   94 STREET,,NEW YORK,NY,10128,2128661000,124
Parking Garage,894438,PRECISE PARKING CORP,,150,EAST   18 STREET,,NEW YORK,NY,10003,7187215243,58
Parking Garage,898031,EDISON 9TH AVE PARKING CORP,,440,WEST   33 STREET,,NEW YORK,NY,10001,2016432080,82
Parking Garage,901085,LTG PARKING CORP,,205,WEST END AVENUE,,NEW YORK,NY,10023,2129999999,320
Parking Garage,913526,CHAMPION PARKING 83RD ST CORP,CHAMPION PARKING 83RD ST,303,EAST   83 STREET,,NEW YORK,NY,10028,2125359419,115
Parking Garage,915987,333 EAST 46TH ST PARKING LLC,,333,EAST   46 STREET,,NEW YORK,NY,10017,2126869800,34
Garage - Parking Lot Combo,965331,CENTRAL PARKING SYSTEM OF NEWYORK INC,,209-90,23 AVENUE,,QUEENS,NY,11360,2126296602,900
Garage - Parking Lot Combo,1196302,54TH & 2ND PARKING LLC,,300,EAST   55 STREET,,NEW YORK,NY,10022,2126869800,25
Garage - Parking Lot Combo,1199393,"SOHO VILLAGE PARKING, LLC",,610,BROADWAY,,NEW YORK,NY,10012,2126869800,126
Garage - Parking Lot Combo,1199399,"215 EAST 95TH PARKING, LLC",,207-239,EAST   95 STREET,,NEW YORK,NY,10128,2126869800,212
Garage - Parking Lot Combo,1209360,"222 PARKING SERVICES, LLC",,222,EAST 39 STREET,,NEW YORK,NY,10016,2122652239,86
Garage - Parking Lot Combo,1270445,"PARKING COMPANY OF AMERICA AIRPORTS, LLC",AVISTAR AIRPORT PARKING,149-21,130 STREET,,JAMAICA,NY,11430,7183222221,225
Garage - Parking Lot Combo,1275692,"ESP GROUP OF NEW YORK, INC.",,349,LENOX ROAD,,BROOKLYN,NY,11226,7184697672,45
Parking Garage,363809,EXPERT TRANSIT CORP,OPERA GARAGE,524,HALSEY STREET,540 HALSEY STREET,BROOKLYN,NY,11233,7185744900,200
Parking Garage,367195,NEW YORK PARKING 51ST STREET CORP,,251,EAST   51 STREET,,NEW YORK,NY,10022,2122473344,54
Parking Garage,367230,PROBE PARKING LLC,,300-302,EAST   46 STREET,,NEW YORK,NY,10017,2126869800,36
Parking Garage,367970,TOWER EAST GARAGE   CORP,,191,EAST   71 STREET,,NEW YORK,NY,10021,2128887400,62
Parking Garage,368146,79-80 GARAGE CORP,,79-11,41 AVENUE,,ELMHURST,NY,11373,7187250413,72
Parking Garage,368172,TRITO PARKING   PARKING CORP,,225,EAST   63 STREET,18,NEW YORK,NY,10065,2129355922,31
Parking Garage,368199,MUTUAL PARKING INC,,61,EAST END AVENUE,,NEW YORK,NY,10028,2128887400,62
Parking Garage,368300,APEX PARKING LLC,,440,WEST   57 STREET,AKA 426-40 WEST 57 STREET,NEW YORK,NY,10019,2126869800,378
Parking Garage,368337,165 W 66TH STREET PARKING LLC,,165,WEST   66 STREET,AKA 140 WEST 67 STREET,NEW YORK,NY,10023,2126869800,77
Parking Garage,368502,GLOBAL PARKING LLC,,143,WEST   40 STREET,145 WEST 40 ST,NEW YORK,NY,10018,2126869800,150
Parking Garage,368610,KRD REALTY CO INC,,330,WEST   45 STREET,330-342,NEW YORK,NY,10036,2122658189,58
Parking Garage,368909,CLASSIC PARKING LLC,,866,UNITED NATIONS PLAZA,,NEW YORK,NY,10017,2126869800,175
Parking Garage,368933,BRICIN PARKING CORP,,511,EAST   80 STREET,,NEW YORK,NY,10021,2127523451,50
Parking Garage,369314,THE SOCIETY OF THE NEW YORK HOSPITAL,THE NY HOSPL G      PAYSON HSE,426-438,EAST   71 STREET,,NEW YORK,NY,10021,2127461969,174
Parking Garage,369346,NOBLE PARKING LLC,,310,EAST   40 STREET,AKA 728-746 2 AVENUE,NEW YORK,NY,10016,2126869800,235
Parking Garage,369462,980 FIFTH AVE CORPORATION,,980,5 AVENUE,,NEW YORK,NY,10075,2123502808,88
Parking Garage,369933,ZEPHYR PARKING LLC,,132,EAST   35 STREET,,NEW YORK,NY,10016,2126869800,85
Parking Garage,427304,"HAMMER, GEOFFREY    ET AL",RIVERVIEW OPERATING CO,271,WEST   87 STREET,,NEW YORK,NY,10024,2128887400,96
Parking Garage,427916,OLYMPIA GARAGE INC,,9,9 AVENUE,,NEW YORK,NY,10014,2122550864,100
Parking Garage,429690,MUTUAL PARKING INC,,605,EAST   82 STREET,AKA 1 GRACE TERRACE,NEW YORK,NY,10028,2128887400,70
Parking Garage,469448,MORNINGSIDE HEIGHTS HOUSING CORP,MORNINGSIDE GARAGE,3100,BROADWAY,,NEW YORK,NY,10027,2127491600,291
Parking Garage,469515,12 GARAGE CORP,,12,BEEKMAN PLACE,,NEW YORK,NY,10022,2127550717,38
Parking Garage,691393,KENSINGTON ENTERPRISES LLC,,50,WEST   97 STREET,AKA 28-68 WEST 97 STREET,NEW YORK,NY,10025,2126869800,114
Parking Garage,736176,AMSTERDAM GARAGE LLC,,621-635,AMSTERDAM AVENUE,AKA 621 AMSTERDAM AVENUE,NEW YORK,NY,10024,2126869800,90
Parking Garage,789927,SUPERIOR PARKING LLC.,,515,EAST   79 STREET,,NEW YORK,NY,10021,2126869800,125
Parking Garage,883259,TAURUS MANAGEMENT CORP,TAURUS PARKING  GARAGE,906,UNION STREET,,BROOKLYN,NY,11215,7188661000,70
Parking Garage,884653,CONCERTO GARAGE CORP,,200,WEST   60 STREET,,NEW YORK,NY,10023,2129562280,265
Parking Garage,896827,CENTRAL PARKING SYSTEM OF NEW YORK INC,,75,PARK PLACE,,NEW YORK,NY,10007,2125649199,100
Parking Garage,897530,NEW YORK PARKING 57TH ST CORP,,110,EAST   57 STREET,,NEW YORK,NY,10022,2122493344,65
Parking Garage,898215,SYLVAN PINNACLE GARAGE CORP,,112-01,QUEENS BOULEVARD,,FOREST HILLS,NY,11375,7185759440,421
Parking Garage,899288,POO PARKING CORP,,1752,MORRIS AVENUE,,BRONX,NY,10457,2127536116,150
Parking Garage,901086,LTG PARKING CORP,,185,WEST END AVENUE,,NEW YORK,NY,10023,2129999999,411
Parking Garage,904481,RAMP PARKING CORP,,44,ELIZABETH STREET,,NEW YORK,NY,10013,2128661000,150
Parking Garage,916698,SHARP PARKING LLC.,SHARP PARKING,825-835,2 AVENUE,,NEW YORK,NY,10017,2126869800,126
Parking Garage,921240,PARK RIGHT CORP,PARK RIGHT,564,SAINT JOHNS PLACE,564-592 SAINT JOHNS PLACE,BROOKLYN,MY,11238,2124599003,180
Parking Garage,921898,CROSS GARAGE CORP,,445,EAST   80 STREET,,NEW YORK,NY,10021,2127373279,72
Garage - Parking Lot Combo,900020,615 GARAGE CORP,,800,5 AVENUE,,NEW YORK,NY,10021,2129355252,150
Garage - Parking Lot Combo,904133,SOVEREIGN CAR PARK INC,GGMC,425,EAST   58 STREET,,NEW YORK,NY,10022,2129966363,294
Garage - Parking Lot Combo,979174,CLINTON HILL GARAGE CORP,,240,VANDERBILT AVENUE,,BKLYN,NY,11205,3476023636,33
Garage - Parking Lot Combo,1201419,"ESP GROUP OF NEW YORK, INC.",,324,CLARKSON AVENUE,,BROOKLYN,NY,11226,7184697672,50
Garage - Parking Lot Combo,1220723,PEAK TIME PARKING INC.,,1730,JEROME AVENUE,,BRONX,NY,10453,2129424295,33
Garage - Parking Lot Combo,1254421,"509 WEST 34TH STREET CAR PARK, LLC",,509-525,WEST   34 STREET,,NEW YORK,NY,10001,2129966363,200
Garage - Parking Lot Combo,1284143,STANDARD PARKING CORPORATION,,3611,HENRY HUDSON PARKWAY WEST,,BRONX,NY,10463,2129163480,120
Garage - Parking Lot Combo,1301360,FLATBUSH PARKING SYSTEMS INC.,,626,FLATBUSH AVENUE,(626-644 FLATBUSH AVE),BROOKLYN,NY,11225,7188568113,178
Parking Garage,368105,THE MCDONO CORPORATION,,679-85,MCDONOUGH STREET,,BROOKLYN,NY,11233,7187568490,25
Parking Garage,368600,REGENCY GARAGE CORP,,221,EAST   63 STREET,239 E 63 ST,NEW YORK,NY,10065,2127520485,300
Parking Garage,369777,COMMAND PARKING LLC,,1700,BROADWAY,,NEW YORK,NY,10019,2126869800,122
Parking Garage,427085,FREMAN GARAGE CORP,MONTERAY GARAGE,137,WEST   89 STREET,,NEW YORK,NY,10024,2127244600,150
Parking Garage,427177,205 E 38TH ST PARKING LLC,,205,EAST   38 STREET,,NEW YORK,NY,10016,2126869800,125
Parking Garage,427235,K R W OPERATING CORP,,205,WEST  101 STREET,,NEW YORK,NY,10025,2128661000,300
Parking Garage,427239,9495 PARKING CORP,,1832,2 AVENUE,,NEW YORK,NY,10128,2122993900,180
Parking Garage,427301,EASTWAY TENANT CORP,,225-231,WEST   49 STREET,,NEW YORK,NY,10019,2128887400,175
Parking Garage,427429,STOP-PARK GARAGE CORP,CENTRAL PARKING SYSTEM,18,MORTON STREET,20,NEW YORK,NY,10014,2126296602,180
Parking Garage,428399,MEAT MKT.GARAGE INC.,,26,LITTLE WEST   12 STREET,,NEW YORK,NY,10014,2129893100,250
Parking Garage,429204,4 EAST 76TH ST. GARAGE INC,,4,EAST   76 STREET,,NEW YORK,NY,10021,2124072516,86
Parking Garage,429851,AREA GARAGE LLC,,24,COLUMBIA STREET,24-26,NEW YORK,NY,10002,2126858314,457
Parking Garage,469141,MANHATTAN PARKING   E 35TH ST CORP,,246,EAST   35 STREET,,NEW YORK,NY,10016,2127536116,25
Parking Garage,469247,UNIQUE PARKING LLC,,41,EAST   21 STREET,AKA 14-47 EAST 21 STREET,NEW YORK,NY,10010,2126869800,175
Parking Garage,469442,WATERVIEW GARAGE CORP,,10,EAST END AVENUE,,NEW YORK,NY,10021,2129562280,60
Parking Garage,469552,CONSOLIDATED PARKING LLC,,146-154,3 AVENUE,"AKA 145 E 15 ST, 146 3 AVE",NEW YORK,NY,10003,2126869800,55
Parking Garage,469761,INTEGRITY PARKING LLC,,315,EAST   72 STREET,,NEW YORK,NY,10021,2126869800,60
Parking Garage,469779,1050 GARAGE CORP,,1050,5 AVENUE,,NEW YORK,NY,10028,2129562280,49
Parking Garage,469824,KINNEY SYSTEM INC,,211,EAST   53 STREET,,MANHATTAN,NY,10022,2128894444,90
Parking Garage,469882,PINE-WATER GARAGE LLC,,80,PINE STREET,,NEW YORK,NY,10005,2124072516,178
Parking Garage,692571,RIVERBAY CORP,,99,ASCH LOOP,,BRONX,NY,10475,7187203326,"1,361"
Parking Garage,731394,M H M PARKING LLC,,560,3 AVENUE,AKA 560-576 3 AVENUE,NEW YORK,NY,10016,2126869800,300
Parking Garage,763733,CONNAUGHT TOWER CAR PARK INC,GGMC,300,EAST   54 STREET,,NEW YORK,NY,10022,2129966363,73
Parking Garage,769937,HUDSON VIEW GARAGE LLC,,747,10 AVENUE,,NEW YORK,NY,10019,2126869800,107
Parking Garage,801652,PROUD PARKING LLC,,5,EAST   22 STREET,AKA 2-8 EAST 23 STREET,NEW YORK,NY,10010,2126869800,86
Parking Garage,813195,MARRIOTT HOTELS INC,,1535,BROADWAY,,NEW YORK,NY,10036,2127048914,220
Parking Garage,816759,THE CARNEGIE GARAGE LTD,,1675,3 AVENUE,,NEW YORK,NY,10128,2127367171,90
Parking Garage,818101,WHEAT MANAGEMENT CORP,,600,COLUMBUS AVENUE,,NEW YORK,NY,10024,2128661000,101
Parking Garage,818314,CUSTOM PARKING LLC,,184,EAST   64 STREET,AKA 1066-1080 3 AVENUE,NEW YORK,NY,10021,2126869800,100
Parking Garage,819247,RELIANT PARKING LLC.,,225,WEST   83 STREET,,NEW YORK,NY,10024,2126869800,107
Parking Garage,834487,VALET PARKING CORP,,10,WEST   15 STREET,,NEW YORK,NY,10011,2122493344,117
Parking Garage,883454,200 E 90TH STREET GARAGE CORP,GGMC,200-202,EAST   90 STREET,,NEW YORK,NY,10128,2129966363,109
Parking Garage,883497,G & R PARKING SERVICE INC,,1550,BLONDELL AVE,,BRONX,NY,10461,7184309038,245
Parking Garage,888159,SYLVAN 71ST STREET GARAGE CORP,,355-361,EAST   71 STREET,,NEW YORK,NY,10021,2129446666,268
Parking Garage,900653,DEPENDABLE PARKING LLC,DEPENDABLE PARKING LLC,230,WEST   55 STREET,AKA 228-236 WEST 55 STREET,NEW YORK,NY,10019,2126869800,195
Parking Garage,903997,CENTRAL PARKING SYSTEM OF NEW YORK INC,,109,EAST   58 STREET,,NEW YORK,NY,10022,2126296602,150
Parking Garage,1037756,SAGE PARKING CORP,SAGE PARKING,1295,JEROME AVENUE,,BRONX,NY,10452,7185387336,240
Parking Garage,1070435,EAST 46TH REALTY LLC,,320,EAST   46 STREET,,NEW YORK,NY,10017,2125999495,49
Parking Garage,1071282,BRIAR HILL REALTY LLC,,600,WEST  246 STREET,,BRONX,NY,10471,7185489428,84
Parking Garage,1075982,"215 EAST 64 STREET CO., LLC",,215,EAST   64 STREET,,NEW YORK,NY,10065,2123551230,29
Parking Garage,1076844,CARNEGIE CAR PARK INC.,GGMC,40-60,EAST   94 STREET,,NEW YORK,NY,10128,2129966363,110
Parking Garage,1088121,CENTRAL PARKING SYSTEM OF NEW YORK INC,,553-571,AVENUE OF AMERICAS,,NEW YORK,NY,10011,2126048538,90
Parking Garage,1095789,ADONIS PARKING LLC,,201,EAST   56 STREET,,NEW YORK,NY,10022,2124903460,150
Parking Garage,1097397,"STABLE CAR PARKING, INC",,614,WEST  153 STREET,614-620 WEST 153 STREET,NEW YORK,NY,10031,2129799815,135
Parking Garage,1114184,LEXINGTON GARAGE CORP.,,1501,LEXINGTON AVENUE,,NEW YORK,NY,10029,2127367171,150
Parking Garage,1127924,"2 LINCOLN PARKING, LLC",,2,LINCOLN PLAZA,,NEW YORK,NY,10023,2126869800,80
Parking Garage,1128837,THE GGG PARKING INC,,1565,JEROME AVENUE,,BRONX,NY,10452,7189015222,69
Parking Garage,1129152,EAST 14TH GARAGE CORP,,7,EAST   14 STREET,,NEW YORK,NY,10003,2127367171,112
Parking Garage,1135120,NORTH PLAZA GARAGE LLC,,331,EAST   29 STREET,,NEW YORK,NY,10016,2126869800,83
Parking Garage,1137953,"KINNEY PARKING SYSTEM, INC",CENTRAL PARKING SYSTEM,838-852,11 AVENUE,543-65 WEST 57 ST,NEW YORK,NY,10019,2126296602,84
Parking Garage,1146424,REGAL PARKING CORP,,98-22,63 DRIVE,,REGO PARK,NY,11374,2127367171,180
Parking Garage,1148650,WORTHY PARKING LLC,,841,10 AVENUE,,NEW YORK,NY,10019,2124903460,86
Parking Garage,1148653,UPTOWN PARKING CORP,,1721-1735,AMSTERDAM AVENUE,,NEW YORK,NY,,2124903460,53
Parking Garage,1153003,18TH AND THIRD PARKING LLC,,201,EAST   17 STREET,,NEW YORK,NY,10003,2126869800,108
Parking Garage,1159049,"211 WEST 56TH ST CAR PARK, LLC",GGMC,211,WEST   56 STREET,,NEW YORK,NY,10019,2129966363,196
Parking Garage,1175125,STANDARD PARKING CORP,,250,VESEY STREET,,NEW YORK,NY,10282,2127864245,371
Parking Garage,1177260,CENTRAL PARKING SYSTEM OF NEW YORK INC,,688,MAIN STREET,,ROOSEVELT ISL,NY,10044,2125025490,490
Parking Garage,1180320,ALERT PARKING LLC,,30,EAST 85TH STREET,,NEW YORK,NY,10028,2126869800,43
Parking Garage,1180717,118 PARKING CORP,,1682,PARK AVENUE,,NEW YORK,NY,10035,2127367171,52
Parking Garage,1180744,EAST RIVER PARKING CORP,,345,EAST   94 STREET,,NEW YORK,NY,10128,2127367171,36
Parking Garage,1184438,LIBERTY STREET REALTY LLC,,10,LIBERTY STREET,,NEW YORK,NY,10005,2125358670,200
Parking Garage,1185631,SUTTON 53 PARKING LLC,,410-422,EAST   54 STREET,,NEW YORK,NY,10022,2126869800,182
Parking Garage,1186721,NICE PARK LLC,,310,EAST   11 STREET,310-311,NEW YORK,NY,10003,2122893800,120
Parking Garage,1187786,CENTRAL PARKING SYSTEM OF NEW YORK INC,,34,RIVER TERRACE,,NEW YORK,NY,10282,2125025490,123
Parking Garage,1192853,59 ALLEN STREET GARAGE CORP,,59,ALLEN STREET,,NEW YORK,NY,10002,2127367171,200
Parking Garage,1192930,QUIK PARK SWIFT LLC,,140,EAST   56 STREET,A/K/A 667-75 LEXINGTON AVE,NEW YORK,NY,10022,2128322066,50
Parking Garage,1193449,"117TH STREET, CORP",,220,EAST  117 STREET,,NEW YORK,NY,10035,2129874400,100
Parking Garage,1196436,KINNEY PARKING SYSTEM INC,CENTRAL PARKING SYSTEM,109-123,WEST   56 STREET,AKA 118 WEST 57 STREET,NEW YORK,NY,10019,2125025490,87
Parking Garage,1197266,100 WILLIAM GARAGE CORP,,72,JOHN STREET,,NEW YORK,NY,10038,2127367171,43
Parking Garage,1199957,KINNEY PARKING SYSTEM INC,,146,WEST 57TH STREET,,NEW YORK,NY,10019,2125025490,89
Parking Garage,1201685,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,530,EAST   76 STREET,,NEW YORK,NY,10021,2125025490,23
Parking Garage,1202746,KINNEY PARKING SYSTEM INC,CENTRAL PARKING SYSTEM,58,WEST   58 STREET,,NEW YORK,NY,10019,2125025490,160
Parking Garage,1202982,"LARDON 575, LLC.",,300,WEST  145 STREET,,NEW YORK,NY,10039,2124903460,158
Parking Garage,1204173,"TUNNEL 34 PARKING, LLC",,222,EAST   34 STREET,,NEW YORK,NY,10016,2126869800,107
Parking Garage,1205750,"MTP 57, LLC",,601,WEST   57 STREET,,NEW YORK,NY,10019,2125755335,100
Parking Garage,1206789,"206 E. 59TH ST GARAGE, CORP.",,206,EAST   59 STREET,,NEW YORK,NY,10022,2129378660,225
Parking Garage,1211705,KINNEY PARKING SYSTEM INC.,CENTRAL PARKING SYSTEM,85,LIVINGSTON STREET,,BROOKLYN,NY,11201,7187974864,160
Parking Garage,1213080,"WALL ST GARAGE PARKING, CORP.",,45,WALL STREET,,NEW YORK,NY,10005,2128250700,87
Parking Garage,1216898,WEST 145TH GARAGE CORP,,330,WEST  145 STREET,,NEW YORK,NY,10039,2127367171,23
Parking Garage,1218380,"444 MANAHATTAN PARKING, CORP.",,309,WEST  118 STREET,,NEW YORK,NY,10026,2127367171,24
Parking Garage,921085,ABC PARKING CORP.,,2070,WHITE PLAINS ROAD,,BRONX,NY,10462,7188025611,95
Parking Garage,928927,ELI'S LEASING INC,,422,EAST   91 STREET,,NEW YORK,NY,10128,2125349395,135
Parking Garage,945260,FEDERAL REALTY LIMITED PARTNERSHIP,,97-77,QUEENS BOULEVARD,,REGO PARK,NY,11374,7185754692,200
Parking Garage,947353,WEST 108TH STREET PARKING GARAGE CORPORATION,,234,WEST  108 STREET,,NEW YORK,NY,10025,2122228800,98
Parking Garage,959361,"PARKANLEX GARAGE COMPANY,L.L.C.",,115,EAST   75 STREET,,NEW YORK,NY,10021,2128887400,165
Parking Garage,962302,VIP CAPITAL PARKING CORP.,,298,MULBERRY STREET,,NEW YORK,NY,10012,2129421200,21
Parking Garage,962865,CENTRAL PARKING SYSTEM OF NEW YORK INC,,25-43,WEST   48 STREET,,NEW YORK,NY,10020,2126296602,652
Parking Garage,971313,CENTRAL PARKING SYSTEM OF NEW YORK INC,,135,EAST   47 STREET,,NEW YORK,NY,10017,2126296602,149
Parking Garage,972256,EASTSIDE PARKING LLC,,45,SUTTON PLACE,,NEW YORK,NY,10022,2123558890,88
Parking Garage,974364,MTP 3300 BROADWAY CORP,,627,WEST  129 STREET,,NEW YORK,NY,10027,2125755335,200
Parking Garage,976776,"BRONX CAR PARK SYSTEMS, INC",,2425,SEDGWICK AVENUE,,BRONX,NY,10468,2122216111,495
Parking Garage,976779,"LA MIRAGE CAR PARK, INC.",,178-10,WEXFORD TERRACE,,JAMAICA,NY,11432,2122216111,148
Parking Garage,981503,SKY PARKING CORP.,,121,READE STREET,,NEW YROK,NY,10013,2127536116,89
Parking Garage,983786,"RAPID 75, CORP",,35,EAST   75 STREET,,NEW YORK,NY,10021,2128661000,73
Parking Garage,998154,"SYLVAN MIDWAY GARAGE, LLC",,108-02-18,QUEENS BLVD,,FOREST HILLS,NY,11375,2129446666,130
Parking Garage,1002968,ENTERPRISE 61ST LLC,,160,EAST   62 STREET,AKA 1030 THIRD AVENUE,NEW YORK,NY,10021,2122238648,128
Parking Garage,1004129,55 E 125 ST CORP,,55,WEST  125 STREET,,NEW YORK,NY,10027,2128661000,47
Parking Garage,1007823,BIENVENIDO LLC,,1277,JEROME AVENUE,,BRONX,NY,10452,2122893800,96
Parking Garage,1010035,5TH AVENUE GARAGE CORP,,96,5 AVENUE,,NEW YORK,NY,10011,2127367171,75
Parking Garage,1010044,WESTMONT PARKING INC,,730,COLUMBUS AVENUE,,NEW YORK,NY,10025,2127367171,44
